transaction_id,timestamp,user_id,amount,merchant_id,location,device_type,transaction_type,is_fraud,hour,day_of_week,is_weekend,day,month,time_diff_user,txn_velocity,user_txn_count,user_avg_amount,user_std_amount,user_min_amount,user_txn_sum,merchant_txn_count,merchant_avg_amount,merchant_std_amount,merchant_fraud_rate,hour_fraud_rate,dow_fraud_rate,user_merchant_ratio,unusual_amount_flag,merchant_unique_users
TXN004914,2025-05-21 07:19:00,1019,4191.73,2022,Chennai,0.025258395722423443,0.024815662139523853,0,7,2,0,21,5,720.0,0.0013869625520110957,95,5022.661368421052,3193.2012777234218,65.16,477152.83,201,4765.001940298507,2878.6381209972747,0.009950248756218905,0.016055045871559634,0.020015396458814474,0.47029702970297027,0,85
TXN005389,2025-05-21 16:02:00,1019,2798.7,2040,Kolkata,0.025668126404889486,0.02445058211345261,0,16,2,0,21,5,31380.0,3.186641598419426e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,219,5155.4865296803655,3631.051411824244,0.0182648401826484,0.01488833746898263,0.020015396458814474,0.4318181818181818,0,91
TXN003722,2025-05-21 17:55:00,1019,7249.82,2008,Kolkata,0.023718902559882297,0.01952461587045687,0,17,2,0,21,5,6780.0,0.0001474708745022858,95,5022.661368421052,3193.2012777234218,65.16,477152.83,194,4951.069536082474,3252.0486153390757,0.015463917525773196,0.02619047619047619,0.020015396458814474,0.48717948717948717,0,90
TXN002727,2025-05-22 03:22:00,1019,1517.81,2007,Mumbai,0.015702501261133435,0.02637942911394205,0,3,3,0,22,5,34020.0,2.9393609829223128e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,190,5357.168947368421,4136.316346099444,0.031578947368421054,0.032171581769437,0.012917933130699088,0.4973821989528796,0,87
TXN003414,2025-05-22 04:12:00,1019,4705.12,2008,Mumbai,0.025668126404889486,0.0191672180710446,0,4,3,0,22,5,3000.0,0.0003332222592469177,95,5022.661368421052,3193.2012777234218,65.16,477152.83,194,4951.069536082474,3252.0486153390757,0.015463917525773196,0.01694915254237288,0.012917933130699088,0.48717948717948717,0,90
TXN006787,2025-05-22 04:23:00,1019,4394.99,2019,Delhi,0.015702501261133435,0.01675616921260238,0,4,3,0,22,5,660.0,0.0015128593040847202,95,5022.661368421052,3193.2012777234218,65.16,477152.83,184,5506.670543478261,3282.511024895144,0.02717391304347826,0.01694915254237288,0.012917933130699088,0.5135135135135135,0,86
TXN003116,2025-05-22 09:50:00,1019,1343.43,2039,Mumbai,0.015927437566374793,0.021966745996806775,0,9,3,0,22,5,19620.0,5.0965801946893634e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,197,5227.529086294416,2961.3352357952353,0.01015228426395939,0.020100502512562814,0.012917933130699088,0.4797979797979798,0,88
TXN005133,2025-05-22 12:03:00,1019,8589.99,2026,Bangalore,0.0226324670839586,0.0191672180710446,0,12,3,0,22,5,7980.0,0.0001252975817566721,95,5022.661368421052,3193.2012777234218,65.16,477152.83,191,5334.834136125654,3935.1984249602506,0.03664921465968586,0.029953917050691243,0.012917933130699088,0.4947916666666667,0,90
TXN004038,2025-05-22 15:28:00,1019,1307.84,2001,Delhi,0.024601234856665526,0.01769154305296312,1,15,3,0,22,5,12300.0,8.129420372327454e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,213,5208.0063849765265,3206.8116553140594,0.023474178403755867,0.01762114537444934,0.012917933130699088,0.4439252336448598,0,82
TXN009660,2025-05-22 21:08:00,1019,4911.36,2015,Kolkata,0.014630422693755848,0.01769154305296312,0,21,3,0,22,5,20400.0,4.9017205038968675e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,187,4960.984491978609,2942.0343148825405,0.016042780748663103,0.010822510822510822,0.012917933130699088,0.5053191489361702,0,80
TXN008856,2025-05-23 02:31:00,1019,7347.92,2042,Mumbai,0.023718902559882297,0.024219864393946335,0,2,4,0,23,5,19380.0,5.159692482328053e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,189,5054.88746031746,3101.8981733218357,0.010582010582010581,0.03424657534246575,0.03099630996309963,0.5,0,86
TXN002170,2025-05-23 13:40:00,1019,8010.36,2026,Bangalore,0.023056225215256625,0.023335582810157393,0,13,4,0,23,5,40140.0,2.4912184549463142e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,191,5334.834136125654,3935.1984249602506,0.03664921465968586,0.020454545454545454,0.03099630996309963,0.4947916666666667,0,90
TXN006042,2025-05-24 00:13:00,1019,2854.92,2040,Kolkata,0.015951064413585368,0.018027909118117007,0,0,5,1,24,5,37980.0,2.632895395065954e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,219,5155.4865296803655,3631.051411824244,0.0182648401826484,0.021739130434782608,0.023846153846153847,0.4318181818181818,0,91
TXN003438,2025-05-24 06:25:00,1019,3839.69,2018,Bangalore,0.025258395722423443,0.01769154305296312,0,6,5,1,24,5,22320.0,4.480086017651539e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,212,5284.33787735849,3146.784532972839,0.009433962264150943,0.02195121951219512,0.023846153846153847,0.4460093896713615,0,89
TXN004846,2025-05-24 16:01:00,1019,1042.65,2010,Mumbai,0.02515308475195987,0.024340106102178644,0,16,5,1,24,5,34560.0,2.893434796446862e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,203,4992.7202955665025,3903.729733289336,0.024630541871921183,0.01488833746898263,0.023846153846153847,0.46568627450980393,0,82
TXN001031,2025-05-24 17:30:00,1019,7914.28,2016,Bangalore,0.025444426749232512,0.01952461587045687,0,17,5,1,24,5,5340.0,0.0001872308556450103,95,5022.661368421052,3193.2012777234218,65.16,477152.83,197,5242.331725888324,3258.6596679749796,0.02030456852791878,0.02619047619047619,0.023846153846153847,0.4797979797979798,0,90
TXN007640,2025-05-25 16:22:00,1019,3161.33,2038,Chennai,0.015702501261133435,0.02637942911394205,0,16,6,1,25,5,82320.0,1.2147568664131874e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,174,5188.493045977012,4323.34474615309,0.028735632183908046,0.01488833746898263,0.02356020942408377,0.5428571428571428,0,87
TXN003038,2025-05-25 17:08:00,1019,3517.13,2033,Kolkata,0.014630422693755848,0.023351319659593733,0,17,6,1,25,5,2760.0,0.0003621876131836291,95,5022.661368421052,3193.2012777234218,65.16,477152.83,203,4868.857733990148,3105.598031667144,0.014778325123152709,0.02619047619047619,0.02356020942408377,0.46568627450980393,0,88
TXN007593,2025-05-25 21:47:00,1019,6065.73,2038,Bangalore,0.023161054478088496,0.01973079969681068,0,21,6,1,25,5,16740.0,5.9733588196642975e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,174,5188.493045977012,4323.34474615309,0.028735632183908046,0.010822510822510822,0.02356020942408377,0.5428571428571428,0,87
TXN009488,2025-05-26 05:15:00,1019,8586.65,2000,Bangalore,0.023718902559882297,0.02302877237380085,0,5,0,0,26,5,26880.0,3.7200996986719245e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,200,5144.47855,4325.597159948923,0.04,0.034013605442176874,0.02037147992810066,0.472636815920398,0,85
TXN005084,2025-05-26 08:56:00,1019,2720.49,2043,Kolkata,0.0226324670839586,0.020031464188946992,0,8,0,0,26,5,13260.0,7.540909433677702e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,207,4970.3605314009665,3211.5336088643458,0.01932367149758454,0.014925373134328358,0.02037147992810066,0.4567307692307692,0,88
TXN000569,2025-05-26 12:51:00,1019,8709.78,2008,Mumbai,0.0226324670839586,0.0191672180710446,0,12,0,0,26,5,14100.0,7.091695624423799e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,194,4951.069536082474,3252.0486153390757,0.015463917525773196,0.029953917050691243,0.02037147992810066,0.48717948717948717,0,90
TXN001705,2025-05-26 13:46:00,1019,1753.22,2022,Chennai,0.025258395722423443,0.02003881863881413,0,13,0,0,26,5,3300.0,0.0003029385034837928,95,5022.661368421052,3193.2012777234218,65.16,477152.83,201,4765.001940298507,2878.6381209972747,0.009950248756218905,0.020454545454545454,0.02037147992810066,0.47029702970297027,0,85
TXN002215,2025-05-26 18:39:00,1019,3919.0,2017,Bangalore,0.015927437566374793,0.02445058211345261,0,18,0,0,26,5,17580.0,5.6879585916614524e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,207,4885.532801932367,2943.246813549254,0.00966183574879227,0.030690537084398978,0.02037147992810066,0.4567307692307692,0,93
TXN005420,2025-05-26 19:14:00,1019,2399.68,2002,Bangalore,0.015125212170354764,0.02302877237380085,0,19,0,0,26,5,2100.0,0.00047596382674916705,95,5022.661368421052,3193.2012777234218,65.16,477152.83,223,5096.079820627803,3591.5879432322345,0.02242152466367713,0.012594458438287154,0.02037147992810066,0.42410714285714285,0,91
TXN004368,2025-05-27 02:09:00,1019,5154.95,2030,Mumbai,0.0226324670839586,0.02445058211345261,0,2,1,0,27,5,24900.0,4.015902975784105e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,221,5085.271040723981,2966.6440012843877,0.01809954751131222,0.03424657534246575,0.0182648401826484,0.42792792792792794,0,87
TXN008554,2025-05-27 08:58:00,1019,361.58,2009,Mumbai,0.015125212170354764,0.024219864393946335,0,8,1,0,27,5,24540.0,4.0748135772788395e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,187,5606.063850267379,4903.1709780590745,0.0481283422459893,0.014925373134328358,0.0182648401826484,0.5053191489361702,0,84
TXN002993,2025-05-27 09:05:00,1019,3924.9,2036,Delhi,0.015927437566374793,0.02445058211345261,0,9,1,0,27,5,420.0,0.0023752969121140144,95,5022.661368421052,3193.2012777234218,65.16,477152.83,204,5290.0376470588235,3249.594472162143,0.0196078431372549,0.020100502512562814,0.0182648401826484,0.4634146341463415,0,92
TXN005208,2025-05-27 13:07:00,1019,1502.64,2008,Delhi,0.014630422693755848,0.023351319659593733,0,13,1,0,27,5,14520.0,6.886578059362302e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,194,4951.069536082474,3252.0486153390757,0.015463917525773196,0.020454545454545454,0.0182648401826484,0.48717948717948717,0,90
TXN008457,2025-05-27 19:24:00,1019,1280.67,2023,Bangalore,0.015702501261133435,0.02637942911394205,0,19,1,0,27,5,22620.0,4.4206710578665844e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,175,5028.838914285715,3500.209871891669,0.017142857142857144,0.012594458438287154,0.0182648401826484,0.5397727272727273,0,83
TXN005382,2025-05-27 21:07:00,1019,4812.54,2046,Kolkata,0.023161054478088496,0.01973079969681068,0,21,1,0,27,5,6180.0,0.00016178611875101117,95,5022.661368421052,3193.2012777234218,65.16,477152.83,205,5244.09575609756,3992.86234069167,0.024390243902439025,0.010822510822510822,0.0182648401826484,0.46116504854368934,0,89
TXN006121,2025-05-28 02:20:00,1019,7444.76,2032,Delhi,0.015125212170354764,0.024219864393946335,0,2,2,0,28,5,18780.0,5.324530110217773e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,182,5501.063736263736,3612.0657131720704,0.03296703296703297,0.03424657534246575,0.020015396458814474,0.5191256830601093,0,82
TXN004436,2025-05-28 02:40:00,1019,9255.61,2032,Bangalore,0.025668126404889486,0.02445058211345261,0,2,2,0,28,5,1200.0,0.0008326394671107411,95,5022.661368421052,3193.2012777234218,65.16,477152.83,182,5501.063736263736,3612.0657131720704,0.03296703296703297,0.03424657534246575,0.020015396458814474,0.5191256830601093,0,82
TXN007420,2025-05-28 18:31:00,1019,7011.33,2013,Delhi,0.023718902559882297,0.01872196042599797,0,18,2,0,28,5,57060.0,1.7525104712500656e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,181,5122.96453038674,3586.8102600847674,0.022099447513812154,0.030690537084398978,0.020015396458814474,0.521978021978022,0,84
TXN004581,2025-05-28 19:48:00,1019,8485.37,2035,Bangalore,0.015951064413585368,0.024340106102178644,0,19,2,0,28,5,4620.0,0.00021640337589266391,95,5022.661368421052,3193.2012777234218,65.16,477152.83,209,5299.820669856459,3268.3431524488315,0.028708133971291867,0.012594458438287154,0.020015396458814474,0.4523809523809524,0,82
TXN007845,2025-05-29 05:39:00,1019,6801.89,2018,Chennai,0.014630422693755848,0.02003881863881413,0,5,3,0,29,5,35460.0,2.8199994360001127e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,212,5284.33787735849,3146.784532972839,0.009433962264150943,0.034013605442176874,0.012917933130699088,0.4460093896713615,0,89
TXN000079,2025-05-29 05:49:00,1019,3836.52,2045,Mumbai,0.015927437566374793,0.0191672180710446,0,5,3,0,29,5,600.0,0.0016638935108153079,95,5022.661368421052,3193.2012777234218,65.16,477152.83,194,5320.596082474227,3396.84198018578,0.02577319587628866,0.034013605442176874,0.012917933130699088,0.48717948717948717,0,89
TXN000144,2025-05-29 09:23:00,1019,5964.01,2004,Kolkata,0.023056225215256625,0.01921181124985177,1,9,3,0,29,5,12840.0,7.78755548633284e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,180,5443.160166666667,4518.009631202249,0.03333333333333333,0.020100502512562814,0.012917933130699088,0.5248618784530387,0,88
TXN003796,2025-05-29 21:11:00,1019,5255.99,2001,Kolkata,0.0226324670839586,0.02445058211345261,0,21,3,0,29,5,42480.0,2.353993550057673e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,213,5208.0063849765265,3206.8116553140594,0.023474178403755867,0.010822510822510822,0.012917933130699088,0.4439252336448598,0,82
TXN000226,2025-05-30 03:34:00,1019,9999.77,2004,Bangalore,0.014630422693755848,0.023351319659593733,0,3,4,0,30,5,22980.0,4.3514207388712415e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,180,5443.160166666667,4518.009631202249,0.03333333333333333,0.032171581769437,0.03099630996309963,0.5248618784530387,0,88
TXN008536,2025-05-30 06:04:00,1019,1679.65,2046,Delhi,0.015951064413585368,0.018027909118117007,0,6,4,0,30,5,9000.0,0.00011109876680368848,95,5022.661368421052,3193.2012777234218,65.16,477152.83,205,5244.09575609756,3992.86234069167,0.024390243902439025,0.02195121951219512,0.03099630996309963,0.46116504854368934,0,89
TXN007717,2025-05-30 20:59:00,1019,2322.02,2021,Kolkata,0.023056225215256625,0.023335582810157393,0,20,4,0,30,5,53700.0,1.8621627157781047e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,210,4796.043857142857,3276.8907796927397,0.01904761904761905,0.017660044150110375,0.03099630996309963,0.45023696682464454,0,89
TXN007768,2025-05-31 01:56:00,1019,4041.51,2048,Bangalore,0.015951064413585368,0.018027909118117007,0,1,5,1,31,5,17820.0,5.611357387352e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,200,5379.279350000001,4807.395201123476,0.025,0.01904761904761905,0.023846153846153847,0.472636815920398,0,89
TXN009090,2025-05-31 02:26:00,1019,9334.32,2028,Chennai,0.015702501261133435,0.01675616921260238,0,2,5,1,31,5,1800.0,0.000555247084952804,95,5022.661368421052,3193.2012777234218,65.16,477152.83,184,5174.991086956522,2858.903947219689,0.005434782608695652,0.03424657534246575,0.023846153846153847,0.5135135135135135,0,84
TXN001824,2025-06-01 02:49:00,1019,5421.56,2006,Chennai,0.0226324670839586,0.021966745996806775,0,2,6,1,1,6,87780.0,1.1391986876431118e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,222,4866.938423423424,3819.1233674405007,0.02252252252252252,0.03424657534246575,0.02356020942408377,0.4260089686098655,0,87
TXN007562,2025-06-02 03:48:00,1019,65.16,2015,Bangalore,0.015927437566374793,0.0191672180710446,0,3,0,0,2,6,89940.0,1.1118399839895042e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,187,4960.984491978609,2942.0343148825405,0.016042780748663103,0.032171581769437,0.02037147992810066,0.5053191489361702,0,80
TXN007113,2025-06-02 20:24:00,1019,1345.63,2037,Mumbai,0.025668126404889486,0.02445058211345261,0,20,0,0,2,6,59760.0,1.673332106223122e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,218,5227.723577981651,3762.0536679637707,0.013761467889908258,0.017660044150110375,0.02037147992810066,0.4337899543378995,0,91
TXN004888,2025-06-03 01:06:00,1019,4535.59,2041,Bangalore,0.023056225215256625,0.02637942911394205,0,1,1,0,3,6,16920.0,5.9098162047160334e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,186,5335.711612903226,3531.580579498261,0.03225806451612903,0.01904761904761905,0.0182648401826484,0.5080213903743316,0,86
TXN009382,2025-06-03 08:53:00,1019,1213.97,2034,Bangalore,0.0226324670839586,0.0191672180710446,0,8,1,0,3,6,28020.0,3.568752007423004e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,213,4955.375305164319,2922.013415746636,0.018779342723004695,0.014925373134328358,0.0182648401826484,0.4439252336448598,0,89
TXN009283,2025-06-03 12:22:00,1019,6709.92,2010,Bangalore,0.015125212170354764,0.01952461587045687,0,12,1,0,3,6,12540.0,7.973845785822502e-05,95,5022.661368421052,3193.2012777234218,65.16,477152.83,203,4992.7202955665025,3903.729733289336,0.024630541871921183,0.029953917050691243,0.0182648401826484,0.46568627450980393,0,82
TXN001014,2025-05-04 17:30:00,1020,5403.27,2034,Bangalore,0.015927437566374793,0.02445058211345261,0,17,6,1,4,5,999999.0,1e-06,99,4957.937474747475,3214.9692002413794,153.57,490835.81,213,4955.375305164319,2922.013415746636,0.018779342723004695,0.02619047619047619,0.02356020942408377,0.46261682242990654,0,89
TXN000196,2025-05-04 18:47:00,1020,4541.92,2023,Bangalore,0.025444426749232512,0.01872196042599797,0,18,6,1,4,5,4620.0,0.00021640337589266391,99,4957.937474747475,3214.9692002413794,153.57,490835.81,175,5028.838914285715,3500.209871891669,0.017142857142857144,0.030690537084398978,0.02356020942408377,0.5625,0,83
TXN007822,2025-05-04 19:16:00,1020,3284.01,2031,Kolkata,0.025415483783154596,0.023335582810157393,0,19,6,1,4,5,1740.0,0.0005743825387708214,99,4957.937474747475,3214.9692002413794,153.57,490835.81,222,5142.236981981982,4062.081447402611,0.018018018018018018,0.012594458438287154,0.02356020942408377,0.4439461883408072,0,89
TXN008183,2025-05-05 03:04:00,1020,8173.22,2019,Bangalore,0.02515308475195987,0.018027909118117007,0,3,0,0,5,5,28080.0,3.5611267405006946e-05,99,4957.937474747475,3214.9692002413794,153.57,490835.81,184,5506.670543478261,3282.511024895144,0.02717391304347826,0.032171581769437,0.02037147992810066,0.5351351351351351,0,86
TXN003522,2025-05-05 19:22:00,1020,9458.18,2015,Bangalore,0.015702501261133435,0.01921181124985177,0,19,0,0,5,5,58680.0,1.7041291048209813e-05,99,4957.937474747475,3214.9692002413794,153.57,490835.81,187,4960.984491978609,2942.0343148825405,0.016042780748663103,0.012594458438287154,0.02037147992810066,0.526595744680851,0,80
TXN000294,2025-05-06 05:39:00,1020,6134.55,2025,Chennai,0.02515308475195987,0.01973079969681068,0,5,1,0,6,5,37020.0,2.7011696064395883e-05,99,4957.937474747475,3214.9692002413794,153.57,490835.81,192,5216.329010416667,3085.3190799309427,0.005208333333333333,0.034013605442176874,0.0182648401826484,0.5129533678756477,0,83
TXN008068,2025-05-06 07:49:00,1020,787.1,2012,Kolkata,0.015702501261133435,0.01675616921260238,0,7,1,0,6,5,7800.0,0.00012818869375721061,99,4957.937474747475,3214.9692002413794,153.57,490835.81,192,5073.18109375,3039.4812106548598,0.020833333333333332,0.016055045871559634,0.0182648401826484,0.5129533678756477,0,86
TXN006182,2025-05-06 14:49:00,1020,7136.96,2006,Chennai,0.025444426749232512,0.01952461587045687,0,14,1,0,6,5,25200.0,3.96809650410698e-05,99,4957.937474747475,3214.9692002413794,153.57,490835.81,222,4866.938423423424,3819.1233674405007,0.02252252252252252,0.02040816326530612,0.0182648401826484,0.4439461883408072,0,87
TXN001175,2025-05-06 18:04:00,1020,4367.94,2018,Mumbai,0.023056225215256625,0.01921181124985177,0,18,1,0,6,5,11700.0,8.54627809588924e-05,99,4957.937474747475,3214.9692002413794,153.57,490835.81,212,5284.33787735849,3146.784532972839,0.009433962264150943,0.030690537084398978,0.0182648401826484,0.4647887323943662,0,89
TXN007172,2025-05-06 20:47:00,1020,8660.78,2041,Chennai,0.015927437566374793,0.02445058211345261,0,20,1,0,6,5,9780.0,0.00010223903486351089,99,4957.937474747475,3214.9692002413794,153.57,490835.81,186,5335.711612903226,3531.580579498261,0.03225806451612903,0.017660044150110375,0.0182648401826484,0.5294117647058824,0,86
TXN004066,2025-05-07 11:45:00,1020,3416.31,2029,Mumbai,0.023718902559882297,0.01952461587045687,0,11,2,0,7,5,53880.0,1.855941797665225e-05,99,4957.937474747475,3214.9692002413794,153.57,490835.81,193,5220.693160621762,3445.570473177582,0.03626943005181347,0.023195876288659795,0.020015396458814474,0.5103092783505154,0,85
TXN005736,2025-05-07 19:16:00,1020,383.86,2005,Bangalore,0.015927437566374793,0.02445058211345261,0,19,2,0,7,5,27060.0,3.695354938841876e-05,99,4957.937474747475,3214.9692002413794,153.57,490835.81,198,5692.778737373737,4385.500145493299,0.045454545454545456,0.012594458438287154,0.020015396458814474,0.49748743718592964,0,86
TXN001540,2025-05-08 01:39:00,1020,4242.47,2017,Delhi,0.025668126404889486,0.0191672180710446,0,1,3,0,8,5,22980.0,4.3514207388712415e-05,99,4957.937474747475,3214.9692002413794,153.57,490835.81,207,4885.532801932367,2943.246813549254,0.00966183574879227,0.01904761904761905,0.012917933130699088,0.47596153846153844,0,93
TXN007183,2025-05-08 15:31:00,1020,248.88,2034,Chennai,0.024601234856665526,0.01769154305296312,0,15,3,0,8,5,49920.0,2.0031650007011078e-05,99,4957.937474747475,3214.9692002413794,153.57,490835.81,213,4955.375305164319,2922.013415746636,0.018779342723004695,0.01762114537444934,0.012917933130699088,0.46261682242990654,0,89
TXN003207,2025-05-09 09:17:00,1020,9865.99,2025,Mumbai,0.025258395722423443,0.023351319659593733,0,9,4,0,9,5,63960.0,1.5634527290067386e-05,99,4957.937474747475,3214.9692002413794,153.57,490835.81,192,5216.329010416667,3085.3190799309427,0.005208333333333333,0.020100502512562814,0.03099630996309963,0.5129533678756477,0,83
TXN002617,2025-05-09 13:33:00,1020,9231.67,2036,Chennai,0.015951064413585368,0.01973079969681068,0,13,4,0,9,5,15360.0,6.509992839007877e-05,99,4957.937474747475,3214.9692002413794,153.57,490835.81,204,5290.0376470588235,3249.594472162143,0.0196078431372549,0.020454545454545454,0.03099630996309963,0.48292682926829267,0,92
TXN008509,2025-05-09 21:15:00,1020,2604.01,2049,Chennai,0.015702501261133435,0.01675616921260238,0,21,4,0,9,5,27720.0,3.6073734713754915e-05,99,4957.937474747475,3214.9692002413794,153.57,490835.81,212,5130.516226415094,2909.42981910715,0.009433962264150943,0.010822510822510822,0.03099630996309963,0.4647887323943662,0,85
TXN007123,2025-05-10 12:33:00,1020,153.57,2026,Bangalore,0.02515308475195987,0.02355228169681367,0,12,5,1,10,5,55080.0,1.815508069933371e-05,99,4957.937474747475,3214.9692002413794,153.57,490835.81,191,5334.834136125654,3935.1984249602506,0.03664921465968586,0.029953917050691243,0.023846153846153847,0.515625,0,90
TXN006112,2025-05-10 13:20:00,1020,9046.74,2032,Mumbai,0.023161054478088496,0.018027909118117007,0,13,5,1,10,5,2820.0,0.0003544842254519674,99,4957.937474747475,3214.9692002413794,153.57,490835.81,182,5501.063736263736,3612.0657131720704,0.03296703296703297,0.020454545454545454,0.023846153846153847,0.5409836065573771,0,82
TXN001905,2025-05-10 14:00:00,1020,4223.15,2025,Chennai,0.014630422693755848,0.02003881863881413,0,14,5,1,10,5,2400.0,0.00041649312786339027,99,4957.937474747475,3214.9692002413794,153.57,490835.81,192,5216.329010416667,3085.3190799309427,0.005208333333333333,0.02040816326530612,0.023846153846153847,0.5129533678756477,0,83
TXN002953,2025-05-11 00:40:00,1020,3776.0,2021,Bangalore,0.015702501261133435,0.023335582810157393,0,0,6,1,11,5,38400.0,2.6040988515924066e-05,99,4957.937474747475,3214.9692002413794,153.57,490835.81,210,4796.043857142857,3276.8907796927397,0.01904761904761905,0.021739130434782608,0.02356020942408377,0.46919431279620855,0,89
TXN002238,2025-05-11 01:10:00,1020,4538.8,2037,Mumbai,0.023718902559882297,0.02302877237380085,0,1,6,1,11,5,1800.0,0.000555247084952804,99,4957.937474747475,3214.9692002413794,153.57,490835.81,218,5227.723577981651,3762.0536679637707,0.013761467889908258,0.01904761904761905,0.02356020942408377,0.4520547945205479,0,91
TXN007469,2025-05-11 04:55:00,1020,3121.88,2011,Chennai,0.015927437566374793,0.020031464188946992,0,4,6,1,11,5,13500.0,7.406858751203614e-05,99,4957.937474747475,3214.9692002413794,153.57,490835.81,193,4780.862227979274,2972.964672966004,0.010362694300518135,0.01694915254237288,0.02356020942408377,0.5103092783505154,0,87
TXN009736,2025-05-11 10:25:00,1020,158.52,2039,Chennai,0.015125212170354764,0.01872196042599797,0,10,6,1,11,5,19800.0,5.050249987374375e-05,99,4957.937474747475,3214.9692002413794,153.57,490835.81,197,5227.529086294416,2961.3352357952353,0.01015228426395939,0.016317016317016316,0.02356020942408377,0.5,0,88
TXN009683,2025-05-12 02:33:00,1020,311.7,2017,Kolkata,0.015951064413585368,0.018027909118117007,0,2,0,0,12,5,58080.0,1.721733441228629e-05,99,4957.937474747475,3214.9692002413794,153.57,490835.81,207,4885.532801932367,2943.246813549254,0.00966183574879227,0.03424657534246575,0.02037147992810066,0.47596153846153844,0,93
TXN004192,2025-05-12 02:50:00,1020,6189.35,2006,Chennai,0.024601234856665526,0.024815662139523853,0,2,0,0,12,5,1020.0,0.0009794319294809011,99,4957.937474747475,3214.9692002413794,153.57,490835.81,222,4866.938423423424,3819.1233674405007,0.02252252252252252,0.03424657534246575,0.02037147992810066,0.4439461883408072,0,87
TXN005624,2025-05-12 05:29:00,1020,3099.83,2041,Kolkata,0.023056225215256625,0.023335582810157393,0,5,0,0,12,5,9540.0,0.00010481081647626035,99,4957.937474747475,3214.9692002413794,153.57,490835.81,186,5335.711612903226,3531.580579498261,0.03225806451612903,0.034013605442176874,0.02037147992810066,0.5294117647058824,0,86
TXN000464,2025-05-12 08:52:00,1020,7017.98,2031,Bangalore,0.025444426749232512,0.01872196042599797,0,8,0,0,12,5,12180.0,8.20950660865282e-05,99,4957.937474747475,3214.9692002413794,153.57,490835.81,222,5142.236981981982,4062.081447402611,0.018018018018018018,0.014925373134328358,0.02037147992810066,0.4439461883408072,0,89
TXN004081,2025-05-12 12:21:00,1020,3672.79,2018,Mumbai,0.02515308475195987,0.018027909118117007,0,12,0,0,12,5,12540.0,7.973845785822502e-05,99,4957.937474747475,3214.9692002413794,153.57,490835.81,212,5284.33787735849,3146.784532972839,0.009433962264150943,0.029953917050691243,0.02037147992810066,0.4647887323943662,0,89
TXN005088,2025-05-12 15:13:00,1020,5984.85,2032,Delhi,0.023718902559882297,0.01872196042599797,0,15,0,0,12,5,10320.0,9.688983625617673e-05,99,4957.937474747475,3214.9692002413794,153.57,490835.81,182,5501.063736263736,3612.0657131720704,0.03296703296703297,0.01762114537444934,0.02037147992810066,0.5409836065573771,0,82
TXN005813,2025-05-12 20:55:00,1020,4090.66,2043,Bangalore,0.02515308475195987,0.02355228169681367,0,20,0,0,12,5,20520.0,4.8730568685736566e-05,99,4957.937474747475,3214.9692002413794,153.57,490835.81,207,4970.3605314009665,3211.5336088643458,0.01932367149758454,0.017660044150110375,0.02037147992810066,0.47596153846153844,0,88
TXN002746,2025-05-12 22:55:00,1020,2618.01,2043,Delhi,0.015951064413585368,0.01973079969681068,0,22,0,0,12,5,7200.0,0.00013886960144424384,99,4957.937474747475,3214.9692002413794,153.57,490835.81,207,4970.3605314009665,3211.5336088643458,0.01932367149758454,0.020100502512562814,0.02037147992810066,0.47596153846153844,0,88
